"decimalLongitude","decimalLatitude","rep3"
-87.608333,20.875,252
-87.725,20.841667,252
-88.825,20.708333,261
-88.172246,19.61728,258
-88.758333,20.708333,260
-89.925,20.575,264
-88.791667,21.208333,259
-89.425,18.525,246
-88.758333,20.708333,260
-88.758333,20.708333,260
-87.629991,20.059295,259
-87.943941,19.705108,259
-89.925,20.975,260
-88.147604,19.476294,259
-88.758333,20.708333,260
-87.608333,20.875,252
-88.758333,20.708333,260
-88.575,20.691667,258
-89.575,21.041667,257
-88.16505,19.885671,259
-87.608333,20.875,252
-88.131679,21.463716,254
-89.475,20.475,259
-88.758333,20.708333,260
-88.758333,20.708333,260
-87.591667,20.575,255
-89.041667,20.808333,261
-88.758333,20.708333,260
-88.758333,20.708333,260
-88.758333,20.708333,260
-87.608333,20.875,252
-90.314725,19.011113,260
-87.608333,20.875,252
-88.1325,19.26,258
-89.710791,20.34607,262
-88.758333,20.708333,260
-88.758333,20.708333,260
-88.941667,20.941667,261
-88.758333,20.708333,260
-88.758333,20.708333,260
-88.758333,20.708333,260
-89.395278,18.731389,247
-89.275,21.208333,257
-87.608333,20.875,252
-90.39273,18.623744,260
-87.608333,20.875,252
-87.346884,20.935142,253
-87.542291,20.314579,257
-88.898773,19.867526,260
-88.175,21.608333,254
-86.925,20.525,260
-88.758333,20.708333,260
-89.712569,20.589228,262
-89.805833,18.110278,251
-88.758333,20.708333,260
-88.041667,19.608333,259
-88.958333,20.125,259
-87.725,20.841667,252
-87.608333,20.875,252
-88.691667,20.691667,259
-87.608333,20.875,252
-89.395278,18.731389,247
-88.575,20.691667,258
-87.608333,20.875,252
-88.575,20.691667,258
-87.608333,20.875,252
-90.300833,20.521944,268
-88.758333,20.708333,260
-88.854748,18.66466,252
-88.575,20.691667,258
-88.575,20.691667,258
-89.598717,20.832604,259
-88.575,20.691667,258
-88.342667,18.760242,257
-89.925,20.975,260
-88.241499,18.610231,260
-86.925,20.525,260
-88.075,21.175,253
-87.591667,20.575,255
-89.575,21.041667,257
-87.717247,20.509425,255
-89.291667,20.208333,256
-89.758333,19.408333,257
-87.873667,19.815492,259
-88.825,20.708333,261
-90.258333,19.675,264
-88.859562,19.933039,260
-88.575,20.691667,258
-88.825,20.708333,261
-89.809444,18.107222,251
-88.758333,20.708333,260
-88.758333,20.708333,260
-88.275,20.608333,254
-87.608333,20.875,252
-88.758333,20.708333,260
-88.10971,18.776445,260
-86.925,20.525,260
-88.825,20.708333,261
-89.805833,18.110278,251
-88.400351,18.676702,258
-87.549581,20.878535,252
-88.758333,20.708333,260
-89.608333,20.425,260
-88.758333,20.708333,260
-88.825,20.708333,261
-87.608333,20.875,252
-88.342667,18.760242,257
-89.299444,18.745833,247
-86.925,20.525,260
-88.364789,21.376797,255
-88.183333,21.025,254
-88.275,20.608333,254
-88.758333,20.708333,260
-88.758333,20.708333,260
-87.608333,20.875,252
-89.425,18.525,246
-87.608333,20.875,252
-88.758333,20.708333,260
-87.608333,20.875,252
-88.758333,20.708333,260
-87.608333,20.875,252
-88.758333,20.708333,260
-88.117142,19.804265,259
-89.298056,18.752222,249
-88.825,20.708333,261
-88.825,20.708333,261
-86.925,20.525,260
-88.582197,20.724913,258
-87.717247,20.509425,255
-88.575,20.691667,258
-89.275,21.358333,256
-88.825,20.708333,261
-87.608333,20.875,252
-88.575,20.691667,258
-87.608333,20.875,252
-86.941302,20.517101,260
-88.758333,20.708333,260
-89.995386,20.587343,265
-87.608333,20.875,252
-86.825,21.175,255
-87.308333,20.908333,254
-90.623335,19.271673,259
-87.608333,20.875,252
-88.308333,18.508333,259
-88.147604,19.476294,259
-88.825,20.708333,261
-90.858333,18.975,261
-88.87322,19.942619,260
-88.758333,20.708333,260
-86.808333,21.258333,255
-88.075,21.175,253
-87.591667,20.575,255
-88.342667,18.760242,257
-89.598717,20.832604,259
-88.827273,19.910963,260
-88.825,20.708333,261
-88.758333,20.708333,260
-88.041667,19.591667,259
-89.7475,18.193056,247
-90.725,19.358333,258
-89.775,20.391667,263
-89.775,20.391667,263
-89.451389,18.281111,247
-88.114933,19.601425,258
-86.808333,21.258333,255
-88.758333,20.708333,260
-88.275,20.608333,254
-89.889167,18.453611,253
-87.608333,20.875,252
-88.691667,20.691667,259
-89.002134,20.949791,261
-88.825,20.708333,261
-87.308333,20.908333,254
-86.925,20.525,260
-87.608333,20.875,252
-88.575,20.691667,258
-87.717247,20.509425,255
-88.575,20.691667,258
-87.725,20.841667,252
-88.369311,21.376797,255
-87.608333,20.875,252
-88.575,20.691667,258
-88.275,20.608333,254
-87.308333,20.908333,254
-88.041667,19.591667,259
-87.608333,20.875,252
-88.758333,20.708333,260
-88.758333,20.708333,260
-88.758333,20.708333,260
-89.805833,18.110278,251
-88.342667,18.760242,257
-90.793708,18.612414,260
-88.758333,20.708333,260
-88.191667,19.091667,258
-87.591667,20.575,255
-88.758333,20.708333,260
-88.041667,19.591667,259
-87.608333,20.875,252
-88.575,20.691667,258
-88.020278,18.613333,262
-87.915833,18.900278,261
-86.808333,21.258333,255
-87.608333,20.875,252
-87.608333,20.875,252
-88.758333,20.708333,260
-87.571447,20.148441,259
-88.758333,20.708333,260
-88.575,20.691667,258
-89.925,20.975,260
-88.208333,20.691667,253
-89.775,20.391667,263
-88.575,20.691667,258
-86.924444,20.387222,261
-90.242492,20.507349,267
-88.342667,18.760242,257
-88.575,20.691667,258
-88.758333,20.708333,260
-86.862756,21.002141,256
-88.074301,19.344442,259
-89.475,20.475,259
-88.575,20.691667,258
-88.758333,20.708333,260
-89.805833,18.110278,251
-87.608333,20.875,252
-87.608333,20.875,252
-88.131679,21.463716,254
-88.217137,19.095101,258
-88.575,20.691667,258
-88.825,20.708333,261
-89.825081,19.837621,262
-90.300833,20.521944,268
-89.041667,20.808333,261
-88.758333,20.708333,260
-90.725,19.358333,258
-87.608333,20.875,252
-87.608333,20.875,252
-88.691667,20.691667,259
-88.825,20.708333,261
-89.395278,18.731389,247
-89.7475,18.193056,247
-86.808333,21.258333,255
-89.395278,18.731389,247
-88.825,20.708333,261
-90.281111,20.850278,263
-88.758333,20.708333,260
-87.608333,20.875,252
-89.475,20.475,259
-88.575,20.691667,258
-86.875,20.841667,257
-88.308333,18.508333,259
-88.758333,20.708333,260
-87.725,20.841667,252
-88.400351,18.676702,258
-88.758333,20.708333,260
-87.246565,20.493207,259
-87.608333,20.875,252
-88.758333,20.708333,260
-88.758333,20.708333,260
-88.342667,18.760242,257
-88.575,20.691667,258
-88.758333,20.708333,260
-88.575,20.691667,258
-88.575,20.691667,258
-88.575,20.691667,258
-88.825,20.708333,261
-88.825,20.708333,261
-88.342667,18.760242,257
-89.395278,18.731389,247
-87.608333,20.875,252
-88.041667,19.591667,259
-88.325556,18.500278,259
-88.758333,20.708333,260
-88.758333,20.708333,260
-88.805874,20.900636,260
-89.785948,20.512824,263
-87.608333,20.875,252
-89.809444,18.107222,251
-88.758333,20.708333,260
-89.395278,18.731389,247
-87.608333,20.875,252
-88.843153,20.906371,261
-88.758333,20.708333,260
-88.758333,20.708333,260
-87.608333,20.875,252
-87.608333,20.875,252
-87.725,20.841667,252
-88.758333,20.708333,260
-87.308333,20.908333,254
-88.132976,20.088643,258
-88.758333,20.708333,260
-87.156241,20.570681,259
-89.7475,18.193056,247
-88.758333,20.708333,260
-87.591667,20.575,255
-88.342667,18.760242,257
-87.047807,20.674131,258
-88.825,20.708333,261
-89.746663,21.031233,258
-86.808333,21.258333,255
-88.758333,20.708333,260
-88.529981,18.871599,257
-88.758333,20.708333,260
-88.758333,20.708333,260
-88.271316,18.538141,260
-90.369851,20.534578,267
-88.758333,20.708333,260
-88.758333,20.708333,260
-88.201055,20.690977,253
-88.575,20.691667,258
-87.47,20.207778,259
-88.886883,19.954678,260
-88.758333,20.708333,260
-90.300833,20.521944,268
-88.825,20.708333,261
-88.758333,20.708333,260
-89.737776,20.441949,262
-88.758333,20.708333,260
-86.925,20.525,260
-88.691667,20.691667,259
-88.825,20.708333,261
-86.925,20.525,260
-89.758333,19.408333,257
-89.475,20.475,259
-89.758333,19.408333,257
-89.475,20.475,259
-88.240964,21.21498,254
-87.825588,19.899584,259
-88.691667,20.691667,259
-89.041667,20.808333,261
-87.597381,20.772071,253
-89.575,21.041667,257
-88.758333,20.708333,260
-87.717247,20.509425,255
-89.041667,20.808333,261
-87.591667,20.575,255
-87.608333,20.875,252
-88.075,21.175,253
-87.608333,20.875,252
-87.608333,20.875,252
-88.375,18.725,257
-88.758333,20.708333,260
-87.608333,20.875,252
-86.866253,20.540201,261
-89.730098,20.050409,263
-89.623214,20.866869,259
-88.037473,19.536595,259
-87.608333,20.875,252
-88.758333,20.708333,260
-88.575,20.691667,258
-89.733949,21.27109,255
-89.404885,18.68373,246
-86.83328,21.161535,256
-88.342667,18.760242,257
-88.758333,20.708333,260
-86.808333,21.258333,255
-88.758333,20.708333,260
-88.825,20.708333,261
-87.608333,20.875,252
-88.758333,20.708333,260
-90.300833,20.521944,268
-87.540514,20.313087,257
-88.575,20.691667,258
-87.481459,20.266618,258
-88.758333,20.708333,260
-86.925,20.525,260
-88.575,20.691667,258
-88.041667,19.591667,259
-87.608333,20.875,252
-88.758333,20.708333,260
-90.191667,20.341667,269
-87.528319,20.358884,257
-88.375,18.725,257
-86.917407,20.452866,261
-88.075,21.175,253
-87.308333,20.908333,254
-86.808333,21.258333,255
-88.582197,20.724913,258
-89.775,20.391667,263
-86.98643,21.09894,254
-87.075,20.625,259
-88.758333,20.708333,260
-87.608333,20.875,252
-90.725,19.358333,258
-89.408333,19.608333,258
-88.758333,20.708333,260
-89.335005,19.099723,252
-88.758333,20.708333,260
-90.245,20.854444,263
-86.875,20.841667,257
-89.758333,19.408333,257
-86.875,20.841667,257
-87.322591,20.62439,256
-90.725,19.358333,258
-88.758333,20.708333,260
-86.808333,21.258333,255
-88.691667,20.691667,259
-90.300833,20.521944,268
-89.395278,18.731389,247
-88.758333,20.708333,260
-88.758333,20.708333,260
-88.041667,19.591667,259
-88.575,20.691667,258
-87.308333,20.908333,254
-87.608333,20.875,252
-90.541667,19.858333,264
-88.575,20.691667,258
-87.608333,20.875,252
-87.725,20.841667,252
-88.758333,20.708333,260
-87.725,20.841667,252
-87.725,20.841667,252
-87.075,20.625,259
-88.758333,20.708333,260
-88.758333,20.708333,260
-87.608333,20.875,252
-88.575,20.691667,258
-87.481459,20.266618,258
-89.808333,18.308333,252
-87.608333,20.875,252
-88.691667,20.691667,259
-89.523776,20.380602,259
-88.119086,20.105729,258
-87.608333,20.875,252
-88.758333,20.708333,260
-86.925,20.525,260
-88.758333,20.708333,260
-86.875,20.841667,257
-88.758333,20.708333,260
-87.608333,20.875,252
-89.575,21.041667,257
-89.425,18.525,246
-87.608333,20.875,252
-89.575,21.041667,257
-87.608333,20.875,252
-89.041667,20.808333,261
-89.608333,20.425,260
-88.825,20.708333,261
-88.305278,18.503611,259
-86.808333,21.258333,255
-86.994538,20.735898,258
-89.726113,21.25451,255
-88.147604,19.476294,259
-88.075,21.175,253
-89.408333,18.508333,246
-86.925,20.525,260
-87.308333,20.908333,254
-90.985232,19.125481,262
-88.575,20.691667,258
-88.575,20.691667,258
-89.758333,19.408333,257
-88.189117,21.56018,255
-88.825,20.708333,261
-87.591667,20.575,255
-89.53401,19.888612,257
-87.308333,20.908333,254
-90.523615,19.093063,258
-89.7475,18.193056,247
-86.925,20.525,260
-87.656066,20.60953,255
-88.758333,20.708333,260
-87.608333,20.875,252
-88.825,20.708333,261
-87.608333,20.875,252
-87.292831,20.437809,258
-88.758333,20.708333,260
-87.591667,20.575,255
-87.608333,20.875,252
-88.342667,18.760242,257
-87.608333,20.875,252
-87.608333,20.875,252
-86.808333,21.258333,255
-88.758333,20.708333,260
-88.886557,19.979004,259
-87.717247,20.509425,255
-88.825,20.708333,261
-88.758333,20.708333,260
-88.342667,18.760242,257
-87.308333,20.908333,254
-89.475,20.475,259
-89.925,20.975,260
-87.717247,20.509425,255
-87.608333,20.875,252
-88.165003,21.310036,254
-87.608333,20.875,252
-87.466015,20.244664,258
-88.958333,20.125,259
-87.608333,20.875,252
-88.575,20.691667,258
-90.258333,19.675,264
-88.758333,20.708333,260
-87.725,20.841667,252
-90.725,19.358333,258
-88.758333,20.708333,260
-88.541072,21.450923,256
-87.725,20.841667,252
-90.804632,18.612819,260
-87.308333,20.425,258
-88.758333,20.708333,260
-87.608333,20.875,252
-88.758333,20.708333,260
-87.070188,20.646096,258
-87.308333,20.908333,254
-90.725,19.358333,258
-87.608333,20.875,252
-88.224278,18.650172,260
-86.941302,20.517101,260
-89.644547,20.29797,260
-89.425,18.525,246
-88.108611,18.803611,260
-87.403724,20.358885,258
-89.54322,21.045831,257
-88.575,20.691667,258
-87.625,21.491667,252
-88.758333,20.708333,260
-86.925,20.525,260
-88.575,20.691667,258
-88.758333,20.708333,260
-88.575,20.691667,258
-88.891907,20.045397,259
-89.621294,21.103757,256
-87.211303,20.519708,258
-86.925,20.525,260
-87.608333,20.875,252
-88.375,18.725,257
-88.571898,20.771243,258
-87.717247,20.509425,255
-88.758333,20.708333,260
-86.890262,21.182804,255
-89.805833,18.110278,251
-88.825,20.708333,261
-86.875,20.841667,257
-88.758333,20.708333,260
-88.305278,18.503611,259
-87.075,20.625,259
-89.041667,20.808333,261
-90.804632,18.612819,260
-87.608333,20.875,252
-90.37,20.944167,263
-88.575,20.691667,258
-89.645548,20.287143,260
-87.608333,20.875,252
-86.808333,21.258333,255
-87.308333,20.908333,254
-87.608333,20.875,252
-90.300833,20.521944,268
-90.725,19.358333,258
-88.758333,20.708333,260
-87.608333,20.875,252
-89.809444,18.107222,251
-87.717247,20.509425,255
-87.608333,20.875,252
-87.608333,20.875,252
-88.108611,18.803611,260
-88.825,20.708333,261
-87.608333,20.875,252
-88.375,18.725,257
-87.608333,20.875,252
-88.758333,20.708333,260
-86.925,20.525,260
-88.758333,20.708333,260
-88.825,20.708333,261
-88.275,20.608333,254
-89.475,20.475,259
-90.06759,18.589167,257
-88.758333,20.708333,260
-87.46602,20.336005,258
-86.808333,21.258333,255
-89.62471,20.860126,259
-88.758333,20.708333,260
-87.608333,20.875,252
-88.758333,20.708333,260
-87.608333,20.875,252
-86.808333,21.258333,255
-87.608333,20.875,252
-89.575,21.041667,257
-88.758333,20.708333,260
-87.441667,20.208333,259
-89.598717,20.832604,259
-88.691667,20.691667,259
-87.918611,18.389167,263
-87.608333,20.875,252
-88.491667,20.708333,257
-88.758333,20.708333,260
-88.758333,20.708333,260
-86.808333,21.258333,255
-88.342667,18.760242,257
-88.575,20.691667,258
-88.342667,18.760242,257
-88.758333,20.708333,260
-88.758333,20.708333,260
-86.808333,21.258333,255
-86.88333,21.03333,256
-89.64409,21.278894,255
-87.717247,20.509425,255
-87.608333,20.875,252
-88.758333,20.708333,260
-88.758333,20.708333,260
-90.541667,19.858333,264
-86.925,20.525,260
-89.041667,20.808333,261
-87.591667,20.575,255
-88.825,20.708333,261
-87.608333,20.875,252
-89.425,20.308333,257
-87.608333,20.875,252
-88.695052,21.339685,257
-88.041667,19.591667,259
-87.608333,20.875,252
-87.934105,19.714817,259
-88.575,20.691667,258
-87.075,20.625,259
-87.308333,20.425,258
-89.575,21.041667,257
-88.758333,20.708333,260
-88.575,20.691667,258
-88.758333,20.708333,260
-88.758333,20.708333,260
-88.299167,18.499167,259
-89.575,21.041667,257
-87.608333,20.875,252
-90.725,19.358333,258
-88.014743,19.617726,259
-88.886557,19.979004,259
-88.758333,20.708333,260
-87.608333,20.875,252
-86.775,21.091667,256
-88.575,20.691667,258
-87.608333,20.875,252
-87.608333,20.875,252
-88.758333,20.708333,260
-88.491667,20.708333,257
-89.7475,18.193056,247
-88.305278,18.503611,259
-87.256619,20.483314,258
-88.758333,20.708333,260
-88.337699,18.767421,257
-88.825,20.708333,261
-88.575,20.691667,258
-88.758333,20.708333,260
-88.575,20.691667,258
-87.608333,20.875,252
-90.736932,18.700369,259
-88.758333,20.708333,260
-87.915833,18.900278,261
-86.808333,21.258333,255
-88.758333,20.708333,260
-87.591667,20.575,255
-87.608333,20.875,252
-88.574,20.685,258
-87.725,20.841667,252
-88.375,18.725,257
-86.875,20.841667,257
-88.758333,20.708333,260
-88.758333,20.708333,260
-87.717247,20.509425,255
-87.608333,20.875,252
-88.141667,21.158333,254
-89.275,21.208333,257
-88.758333,20.708333,260
-88.825,20.708333,261
-86.808333,21.258333,255
-87.608333,20.875,252
-88.758333,20.708333,260
-86.808333,21.258333,255
-87.511274,20.884771,252
-88.575,20.691667,258
-88.189807,20.903425,254
-87.608333,20.875,252
-87.725,20.841667,252
-87.608333,20.875,252
-90.075,18.458333,253
-90.300833,20.521944,268
-88.575,20.691667,258
-87.559145,20.330608,257
-87.308333,20.425,258
-88.758333,20.708333,260
-88.041667,19.608333,259
-89.758333,19.408333,257
-87.608333,20.875,252
-87.608333,20.875,252
-88.740804,19.786073,260
-88.827885,18.664733,253
-88.999683,20.95271,261
-89.862434,21.023939,258
-88.758333,20.708333,260
-89.298056,18.752222,249
-88.758333,20.708333,260
-89.425,18.525,246
-88.758333,20.708333,260
-88.041667,19.591667,259
-88.758333,20.708333,260
-87.075,20.625,259
-88.575,20.691667,258
-88.375,18.725,257
-89.963704,18.543521,254
-88.674252,20.706331,259
-89.425,20.308333,257
-87.308333,20.908333,254
-88.174159,21.255096,254
-87.441667,20.208333,259
-89.475,20.475,259
-88.758333,20.708333,260
-88.041667,19.591667,259
-89.24126,18.586677,248
-88.168055,21.192145,254
-87.608333,20.875,252
-87.965348,19.498676,259
-90.79022,18.611386,260
-88.758333,20.708333,260
-87.311928,20.87058,254
-90.858333,18.975,261
-89.710791,20.34607,262
-88.575,20.691667,258
-86.808333,21.258333,255
-87.437153,20.900786,253
-90.725,19.358333,258
-87.608333,20.875,252
-88.758333,20.708333,260
-90.215278,20.643056,266
-88.758333,20.708333,260
-89.041667,20.808333,261
-88.758333,20.708333,260
-88.575,20.691667,258
-88.758333,20.708333,260
-90.375,18.925,257
-88.180973,19.20196,258
-88.758333,20.708333,260
-86.808333,21.258333,255
-88.758333,20.708333,260
-89.451389,18.281111,247
-88.758333,20.708333,260
-88.575,20.691667,258
-87.608333,20.875,252
-88.825,20.708333,261
-89.475,20.475,259
-87.608333,20.875,252
-88.758333,20.708333,260
